Afrika	Afriko
2627 Churyumov	2627 Churyumov
Psychická trauma	Traŭmato (psikologio)
Blesovce	Blesovce
3869 Norton	3869 Norton
Powiat ostrowiecki	Distrikto Ostrowiecki
Sierra Maestra	Sierra Maestra
Slovenské Krivé	Slovenské Krivé
Sudd	Saharaj inunditaj herbejoj
Boldog (Maďarsko)	Boldog (departemento Heves)
4618 Shakhovskoj	4618 Shakhovskoj
Partikulárna cirkev	Apartajuraj katolikaj eklezioj
Trpasličia sférická galaxia	Nana sfera galaksio
Zrkadlo (informatika)	Ŝutspegulo
9543 Nitra	9543 Nitra
NGC 7802	NGC 7802
NGC 3750	NGC 3750
Hedrehely	Hedrehely
3527 McCord	3527 McCord
4602 Heudier	4602 Heudier
NGC 1687	NGC 1687
3385 Bronnina	3385 Bronnina
Ružomberok (okres)	Distrikto Ružomberok
3076 Garber	3076 Garber
Saint-Remy-du-Nord	Saint-Remy-du-Nord
Skriptórium	Scriptorium
Jedlicze	Jedlicze
3428 Roberts	3428 Roberts
Grieskirchen (okres)	Distrikto Grieskirchen
Skýcov	Skýcov
Onsen	Onseno
Iwonicz-Zdrój	Iwonicz-Zdrój
Kenderes	Kenderes
Ferrière-la-Petite	Ferrière-la-Petite
NGC 3052	NGC 3052
2645 Daphne Plane	2645 Daphne Plane
Csipkerek	Csipkerek
Le Grand-Quevilly	Le Grand-Quevilly
2187 La Silla	2187 La Silla
Hrad Pernštejn	Pernštejn (burgo)
NGC 3987	NGC 3987
Obliehací stroj	Sieĝarmo
Cikó	Cikó
Csömend	Csömend
Osť	Aristo
Kallósd	Kallósd
NGC 3682	NGC 3682
Grozon	Grozon
Xeon	Xeon
Fronda	Frondo
Alexander Rudnay	Sándor Rudnay
Kecskéd	Kecskéd
3027 Shavarsh	3027 Shavarsh
Zamestnanie	Dungito
3622 Ilinsky	3622 Ilinsky
Zatín	Zatín
Serényfalva	Serényfalva
Noirmoutier-en-l’Île	Noirmoutier-en-l'Île
Pornichet	Pornichet
Saint-Cyr-sur-Loire	Saint-Cyr-sur-Loire
Marly-le-Roi (mesto)	Marly-le-Roi
Geszt	Geszt
Gyermely	Gyermely
Jičín	Jičín
NGC 7617	NGC 7617
Ďapalovce	Ďapalovce
2444 Lederle	2444 Lederle
Dielňa	Ateliero
Iszkaszentgyörgy	Iszkaszentgyörgy
Medzinárodná finančná korporácia	International Finance Corporation
3265 Fletcher	3265 Fletcher
1959 Karbyshev	1959 Karbyshev
3847 Sindel	3847 Šindel
3822 Segovia	3822 Segovia
Tepanie	Martelreliefigo
2852 Declercq	2852 Declercq
Kombuča	Kombuĉo
Žihadlo	Pikilo
Solrinnes	Solrinnes
Mount Elbert	Monto Elbert
Powiat średzki (Dolnosliezske vojvodstvo)	Distrikto Średzki (Dolnośląski)
2822 Sacajawea	2822 Sacajawea
Prostřední Bečva	Prostřední Bečva
Vicente del Bosque	Vicente del Bosque
3484 Neugebauer	3484 Neugebauer
Gosztola	Gosztola
Rusínska gréckokatolícka cirkev	Rutena grek-katolika eklezio
NGC 3829	NGC 3829
Marhaň	Marhaň
Cartagena (Kolumbia)	Kartageno (Kolombio)
Travčice	Travčice
Villány	Villány
Hum (Chorvátsko)	Hum
NGC 5288	NGC 5288
3498 Belton	3498 Belton
Obrechies	Obrechies
Saint-Remy-Chaussée	Saint-Remy-Chaussée
3549 Hapke	3549 Hapke
Abergement-la-Ronce	Abergement-la-Ronce
Pantograf (zberač prúdu)	Pantografo (kurentoprenilo)
NGC 1800	NGC 1800
Oľšinkov	Oľšinkov
Rydbergova konštanta	Konstanto de Rydberg
Troisvilles	Troisvilles
Gemerský Jablonec	Gemerský Jablonec
Vilniuská univerzita	Universitato Vilno
NGC 7788	NGC 7788
Almásfüzitő	Almásfüzitő
NGC 3074	NGC 3074
Almásháza	Almásháza
NGC 963	NGC 963
Tag (web)	Reta etikedo
Jakubov	Jakubov
3492 Petra-Pepi	3492 Petra-Pepi
2228 Soyuz-Apollo	2228 Soyuz-Apollo
Rudina	Rudina
Strúhanka (pečivo)	Raspaĵo
3635 Kreutz	3635 Kreutz
Almáskeresztúr	Almáskeresztúr
Almáskamarás	Almáskamarás
3112 Velimir	3112 Velimir
NGC 3754	NGC 3754
NGC 922	NGC 922
4875 Ingalls	4875 Ingalls
Evolúta	Evoluto
Szentgyörgyvár	Szentgyörgyvár
Mecquignies	Mecquignies
Baranyahídvég	Baranyahídvég
Vilmos Apor	Vilmos Apor
Bonne	Bonne
Mauthausen	Mauthausen
Mielec	Mielec
4558 Janesick	4558 Janesick
Nová Ves (okres Brno-venkov)	Nová Ves (distrikto Brno-provinco)
Prosiek	Prosiek
2071 Nadezhda	2071 Nadezhda
Veľký elektrónovo-pozitrónový urýchľovač	Granda Elektron-Pozitrona Koliziigilo
Regéc	Regéc
Vétraz-Monthoux	Vétraz-Monthoux
3982 Kastel	3982 Kasteľ
2659 Millis	2659 Millis
Aerofón	Aerosonilo
Podhradík	Podhradík
Chens-sur-Léman	Chens-sur-Léman
Saint-Cyr-sur-Mer	Saint-Cyr-sur-Mer
Európska cesta 25	Eŭropa ŝoseo 25
Pezinok	Pezinok
Sanary-sur-Mer	Sanary-sur-Mer
Alexej I. Turzo	Elek Thurzó
Bazilejský kódex	Codex Basilensis
Oltárc	Oltárc
La Chapelle (Savoie)	La Chapelle (Savoie)
Deco	Anderson Luíz de Sousa
Berkesd	Berkesd
Tchoukball	Ĉukpilkado
Repašská Huta	Répáshuta
Sződliget	Sződliget
NGC 6646	NGC 6646
2724 Orlov	2724 Orlov
Korneuburg	Korneuburg
Dunaszekcső	Dunaszekcső
Mikołów	Mikołów
Mirecourt	Mirecourt
NGC 1989	NGC 1989
Seefeld in Tirol	Seefeld (Tirolo)
4702 Berounka	4702 Berounko
Siláž	Insilaĵo
Záhradné mesto	Ĝardena urbo
933 Susi	933 Suzio
Kalša	Kalša
2680 Mateo	2680 Mateo
Dyje	Dyje (rivero)
Kvašov (obec)	Kvašov
Deutschlandsberg (okres)	Distrikto Deutschlandsberg
Oberwart (okres)	Distrikto Oberwart
Hartberg (okres)	Distrikto Hartberg
Nieul-lès-Saintes	Nieul-lès-Saintes
Sankt Veit an der Glan (okres)	Distrikto Sankt Veit an der Glan
Villach-vidiek	Distrikto Villach-Land
2607 Yakutia	2607 Yakutia
Völkermarkt (okres)	Distrikto Völkermarkt
Spittal an der Drau (okres)	Distrikto Spittal an der Drau
Güssing (okres)	Distrikto Güssing
Neusiedl am See (okres)	Distrikto Neusiedl am See
Feldbach (okres)	Distrikto Feldbach
Bruck an der Mur (okres)	Distrikto Bruck an der Mur
Rioux	Rioux
Voitsberg	Voitsberg
Pusztamagyaród	Pusztamagyaród
Jennersdorf	Jennersdorf
Kirchdorf an der Krems (okres)	Distrikto Kirchdorf an der Krems
Kislőd	Kislőd
Perg (okres)	Distrikto Perg
Wels-vidiek	Distrikto Wels-Land
Gyügye	Gyügye
Lehôtka pod Brehmi	Lehôtka pod Brehmi
Klagenfurt-vidiek	Distrikto Klagenfurt-Land
Arnoldstein	Arnoldstein
Frauenkirchen	Frauenkirchen
Bruckneudorf	Bruckneudorf
Nickelsdorf	Nickelsdorf (Burgenlando)
Miéry	Miéry
2890 Vilyujsk	2890 Vilyujsk
3133 Sendai	3133 Sendajo
Raiding	Raiding
Mörbisch am See	Mörbisch am See
Tunyogmatolcs	Tunyogmatolcs
NGC 7317	NGC 7317
Kobersdorf	Kobersdorf
Bakonyszücs	Bakonyszücs
Parndorf	Parndorf
Peter Perez Burdett	Peter Perez Burdett
Busigny	Busigny
Jakubany	Jakubany
Engelhartszell	Engelhartszell an der Donau
Müllendorf	Müllendorf
Oberdorf im Burgenland	Oberdorf im Burgenland
Bernstein	Bernstein im Burgenland
Podersdorf am See	Podersdorf am See
Bratislava - mestská časť Devín	Devín
Potzneusiedl	Potzneusiedl
Tadten	Tadten
Wallern im Burgenland	Wallern im Burgenland
NGC 693	NGC 693
Güttenbach	Güttenbach
Mareuil-le-Port	Mareuil-le-Port
Trpík	Trpík
2281 Biela	2281 Biela
Mogersdorf	Mogersdorf
Unterwart	Unterwart
Bruck an der Leitha	Bruck an der Leitha
Großmürbisch	Großmürbisch
Sankt Martin an der Raab	Sankt Martin an der Raab
Moschendorf	Moschendorf
Sankt Andrä am Zicksee	Sankt Andrä am Zicksee
NGC 2294	NGC 2294
Ruská Voľa nad Popradom	Ruská Voľa nad Popradom
Rudersdorf (Burgenland)	Rudersdorf (Burgenlando)
Ritzing	Ritzing
2364 Seillier	2364 Seillier
Schrems	Schrems
Sankt Margarethen im Burgenland	Sankt Margarethen im Burgenland
Gerjen	Gerjen
Weymouth (Dorset)	Weymouth (Dorset)
Ybbsitz	Ybbsitz
Baumgarten	Baumgarten (Burgenlando)
Sárhida	Sárhida
Wieselburg	Wieselburg
Fonó	Fonó
Lavangeot	Lavangeot
La Riche	La Riche
NGC 1406	NGC 1406
Ignác Alpár	Ignác Alpár
3434 Hurless	3434 Hurless
2771 Polzunov	2771 Polzunov
3079 Schiller	3079 Schiller
3044 Saltykov	3044 Saltykov
Grünau im Almtal	Grünau im Almtal
NGC 6579	NGC 6579
Heiligenkreuz im Lafnitztal	Heiligenkreuz im Lafnitztal
NGC 2212	NGC 2212
Kleinmürbisch	Kleinmürbisch
Damparis	Damparis
Eltendorf	Eltendorf
Bildein	Bildein
Halbturn	Halbturn
Pamhagen	Pamhagen
Dolnobelehradská župa	Alsó-Fehér
Wörterberg	Wörterberg
Burgauberg-Neudauberg	Burgauberg-Neudauberg
Montbarrey (kantón)	Kantono de Montbarrey
Courson-les-Carrières (kantón)	Kantono de Courson-les-Carrières
Neuhaus am Klausenbach	Neuhaus am Klausenbach
Hornstein	Hornstein
Schützen am Gebirge	Schützen am Gebirge
Mischendorf	Mischendorf
Klingenbach	Klingenbach
Badersdorf	Badersdorf
Zagersdorf	Zagersdorf
Loipersdorf-Kitzladen	Loipersdorf-Kitzladen
Európska cesta 43	Eŭropa ŝoseo 43
Európska cesta 41	Eŭropa ŝoseo 41
Steinbrunn	Steinbrunn
Večný spolok	Federacia Letero
NGC 1502	NGC 1502
Oto Herman	Ottó Herman
Oslip	Oslip
Steinberg-Dörfl	Steinberg-Dörfl
Wimpassing an der Leitha	Wimpassing an der Leitha
Lutzmannsburg	Lutzmannsburg
Großpetersdorf	Großpetersdorf
Bakonyszombathely	Bakonyszombathely
Bisamberg	Bisamberg (komunumo)
Sviatosť kňazstva	Ordino
4887 Takihiroi	4887 Takihiroi
Harmanec (obec)	Harmanec
Vinohrady (Praha)	Královské Vinohrady
Kéleshalom	Kéleshalom
3431 Nakano	3431 Nakano
Raná (okres Chrudim)	Raná (distrikto Chrudim)
Talmont-sur-Gironde	Talmont-sur-Gironde
Weppersdorf	Weppersdorf
Lackenbach	Lackenbach
Lophophanes	Tufoparuoj
Wulkaprodersdorf	Wulkaprodersdorf
Bocksdorf	Bocksdorf (Burgenlando)
Unterkohlstätten	Unterkohlstätten
Sankt Michael im Burgenland	Sankt Michael im Burgenland
Grafenschachen	Grafenschachen
Hexagonálna sústava	Heksagona kristalsistemo
Nagykölked	Nagykölked
Stoob	Stoob
Rohr im Burgenland	Rohr im Burgenland
Edelstal	Edelstal
Dolné Otrokovce	Dolné Otrokovce
Rotenturm an der Pinka	Rotenturm an der Pinka
Draßmarkt	Draßmarkt
Weingraben	Weingraben
Oberloisdorf	Oberloisdorf
Inzenhof	Inzenhof
Pilgersdorf	Pilgersdorf
Baškovce (okres Sobrance)	Baškovce (distrikto Sobrance)
Siegendorf	Siegendorf
4597 Consolmagno	4597 Consolmagno
Breitenbrunn am Neusiedler See	Breitenbrunn (Burgenlando)
NGC 2821	NGC 2821
Neustift bei Güssing	Neustift bei Güssing
Wiesfleck	Wiesfleck
Okres Semily	Distrikto Semily
Brestov (okres Humenné)	Brestov (distrikto Humenné)
Igrici	Igrici
Rahno	Jardo (ŝipero)
NGC 7623	NGC 7623
Dolné Obdokovce	Dolné Obdokovce
Alsóbogát	Alsóbogát
Zámok Vincennes	Kastelo de Vincennes
Poběžovice u Přelouče	Poběžovice u Přelouče
Kemenespálfa	Kemenespálfa
2459 Spellmann	2459 Spellmann
Nižný Čaj	Nižný Čaj
Košice - mestská časť Sever	Sever
Újszalonta	Újszalonta
Nová Bystrica (obec)	Nová Bystrica
Illmitz	Illmitz
Vrbnica	Vrbnica
Gerersdorf-Sulz	Gerersdorf-Sulz
Dolné Orešany	Dolné Orešany
Guitinières	Guitinières
Iztaccíhuatl	Istaksiŭatlo
Saint-Maigrin	Saint-Maigrin
NGC 7449	NGC 7449
Ebergőc	Ebergőc
Dolné Dubové	Dolné Dubové
2558 Viv	2558 Viv
3344 Modena	3344 Modena
Forchtenstein	Forchtenstein
Dolné Lefantovce	Dolné Lefantovce
Nová Lesná	Nová Lesná
3083 OAFA	3083 OAFA
Nižná Jedľová	Nižná Jedľová
Fričkovce	Fričkovce
Lieskovany	Lieskovany
Aleksandrów Łódzki	Aleksandrów Łódzki
NGC 6055	NGC 6055
Nižná Rybnica	Nižná Rybnica
Dolný Chotár	Dolný Chotár
Dolný Harmanec	Dolný Harmanec
Karibik	Karibio
Choňkovce	Choňkovce
Eppur si muove	Eppur si muove
3108 Lyubov	3108 Lyubov
Nižná Pisaná	Nižná Pisaná
Hatné	Hatné
NGC 4718	NGC 4718
Szalatnak	Szalatnak
Scharnitz	Scharnitz
NGC 4477	NGC 4477
Dolné Kočkovce	Dolné Kočkovce
Uherský Brod	Uherský Brod
Tótszentmárton	Tótszentmárton
4758 Hermitage	4758 Hermitaĵo
11169 Alkon	11169 Alkon
Dolná Krupá	Dolná Krupá
NGC 2539	NGC 2539
Zók	Zók
Dolný Kubín (okres)	Distrikto Dolný Kubín
Telgárt	Telgárt
Magnetostatika	Magnetostatiko
Dolný Kalník	Dolný Kalník
Precedens	Antecedento
Haibach ob der Donau	Haibach ob der Donau
Tvrdošovce	Tvrdošovce
Quévert	Quévert
Plouër-sur-Rance	Plouër-sur-Rance
2290 Helffrich	2290 Helffrich
Diecéza (biskupstvo)	Episkopujo
Szenna	Szenna
4741 Leskov	4741 Leskov
Kössen	Kössen
Ozeáš (prorok)	Hoŝea (profeto)
Weiz (okres)	Distrikto Weiz
Colfontaine	Colfontaine
Landeck (okres)	Distrikto Landeck
2658 Gingerich	2658 Gingerich
Wolfsberg (okres)	Distrikto Wolfsberg
Imst (okres)	Distrikto Imst
Baďan	Baďan
Alberschwende	Alberschwende
Leoben (okres)	Distrikto Leoben
3625 Fracastoro	3625 Fracastoro
Feldkirchen (okres)	Distrikto Feldkirchen
Clion (Charente-Maritime)	Clion (Charente-Maritime)
Kamenné Kosihy	Kamenné Kosihy
3979 Brorsen	3979 Brorsen
Comines-Warneton	Comines-Warneton
4605 Nikitin	4605 Nikitin
Vertain	Vertain
Kráľová pri Senci	Kráľová pri Senci
Laroche-près-Feyt	Laroche-près-Feyt
Vendegies-au-Bois	Vendegies-au-Bois
Chermignac	Chermignac
Bodrogkeresztúr	Bodrogkeresztúr
NGC 396	NGC 396
Courcelles (Belgicko)	Courcelles (Belgio)
Saint-Pardoux-le-Neuf (Corrèze)	Saint-Pardoux-le-Neuf (Corrèze)
Gilvánfa	Gilvánfa
Dour	Dour (Belgio)
NGC 7057	NGC 7057
Ellezelles	Ellezelles
Psychedelickosť	Psikedelo
Saint-Père (Yonne)	Saint-Père (Yonne)
Portorická priekopa	Puertorika Fosego
Nyésta	Nyésta
Boris (prvé meno)	Boriso
Horní Újezd (okres Přerov)	Horní Újezd (distrikto Přerov)
Maroilles (Nord)	Maroilles (Nord)
Montay	Montay
Lamazière-Basse	Lamazière-Basse
3195 Fedchenko	3195 Fedchenko
Enghien	Enghien
NGC 3300	NGC 3300
3546 Atanasoff	3546 Atanasoff
Koňuš	Koňuš
Erquelinnes	Erquelinnes
Rakytník (obec)	Rakytník
Krtovce	Krtovce
Estaimpuis	Estaimpuis
NGC 2899	NGC 2899
Estinnes	Estinnes
Farciennes	Farciennes
Nagyacsád	Nagyacsád
Tonnay-Boutonne	Tonnay-Boutonne
Flobecq	Flobecq
Friedhof Fluntern	Tombejo Fluntern
Kečovo	Kečovo
Spojené štáty Veľkého Rakúska	Unuiĝintaj Ŝtatoj de Grand-Aŭstrio
Fontaine-l’Évêque	Fontaine-l'Evêque
Bettignies	Bettignies
Frameries	Frameries
Monceau-Saint-Waast	Monceau-Saint-Waast
Csapod	Csapod
Drňa	Drňa
Frasnes-lez-Anvaing	Frasnes-lez-Anvaing
Froidchapelle	Froidchapelle
Gerpinnes	Gerpinnes
Lábod	Lábod
Ham-sur-Heure-Nalinnes	Ham-sur-Heure-Nalinnes
Hensies	Hensies
Ehrwald	Ehrwald
Honnelles	Honnelles
Stročín	Stročín
Lens (Belgicko)	Lens (Belgio)
Falaise	Falaise
Fertőd	Fertőd
Murga	Murga
Péret-Bel-Air	Péret-Bel-Air
Szécsénsky obvod	Distrikto Szécsény
Dolní Lhota (okres Zlín)	Dolní Lhota (distrikto Zlín)
Temperované ladenie	Bontemperata agordo
Hrnčiarska Ves	Hrnčiarska Ves
2728 Yatskiv	2728 Yatskiv
2341 Aoluta	2341 Aoluta
Ornitoptéra	Ornitoptero
Teklafalu	Teklafalu
NGC 531	NGC 531
3733 Yoshitomo	3733 Yoshitomo
Dubovica	Dubovica
Nordic walking	Bastonmarŝado
Kozárovce	Kozárovce
Siklóssky obvod	Distrikto Siklós
Lipová (okres Bardejov)	Lipová (distrikto Bardejov)
2219 Mannucci	2219 Mannucci
Kivi južný	Sudinsula bruna kivio
2785 Sedov	2785 Sedov
Lessines	Lessines
3820 Sauval	3820 Sauval
NGC 5420	NGC 5420
Tokajské víno	Tokaj-vino
Leuze-en-Hainaut	Leuze-en-Hainaut
4948 Hideonishimura	4948 Hideonishimura
NGC 4339	NGC 4339
Lobbes	Lobbes
Manage	Manage
NGC 5633	NGC 5633
NGC 3288	NGC 3288
Lomnička (okres Stará Ľubovňa)	Lomnička (distrikto Stará Ľubovňa)
Scharnstein	Scharnstein
Jois	Jois
Merbes-le-Château	Merbes-le-Château
Momignies	Momignies
Hradec nad Moravicí	Hradec nad Moravicí
2710 Veverka	2710 Veverka
Kováčovce	Kováčovce
Mont-de-l’Enclus	Mont-de-l'Enclus
Thun-Saint-Martin	Thun-Saint-Martin
Sárospatak	Sárospatak
Wallers-en-Fagne	Wallers-en-Fagne
Knyszyn	Knyszyn
Bytča (okres)	Distrikto Bytča
Hejőkürt	Hejőkürt
Aszaló	Aszaló
2073	2073
Györgytarló	Györgytarló
Montigny-le-Tilleul	Montigny-le-Tilleul
Morlanwelz	Morlanwelz
Premietací stroj	Kinprojekciilo
3632 Grachevka	3632 Grachevka
Pecq	Pecq
Dürnstein	Dürnstein
3963 Paradzhanov	3963 Paradzhanov
3343 Nedzel	3343 Nedzel
Péruwelz	Péruwelz
Solideo	Vertoĉapo
4584 Akan	4584 Akano
Frenštát pod Radhoštěm	Frenštát pod Radhoštěm
Quévy	Quévy
Milorad B. Protić	Milorad B. Protić
3586 Vasnetsov	3586 Vasnetsov
Quiévrain	Quiévrain
Jelšovce	Jelšovce
Le Rœulx	Le Rœulx
Rumes	Rumes
Saint-Ghislain	Saint-Ghislain
NGC 354	NGC 354
Západoindické ostrovy	Okcidentaj Indioj
Seneffe	Seneffe
Silly	Silly
Vaux-devant-Damloup	Vaux-devant-Damloup
Vysoká (vrch v Tatrách)	Vysoká (Altaj Tatroj)
Meix-devant-Virton	Meix-devant-Virton
Sivry-Rance	Sivry-Rance
Thuin	Thuin (Belgio)
Kružlov	Kružlov
Pavlovce (okres Rimavská Sobota)	Pavlovce (distrikto Rimavská Sobota)
Cserhátszentiván	Cserhátszentiván
Áporka	Áporka
Szinpetri	Szinpetri
Turňa nad Bodvou	Turňa nad Bodvou
3576 Galina	3576 Galina
Újireg	Újireg
Vic-la-Gardiole	Vic-la-Gardiole
Taillebourg (Charente-Maritime)	Taillebourg (Charente-Maritime)
Sušany	Sušany
3834 Zappafrank	3834 Zappafrank
Kajdacs	Kajdacs
3017 Petrovič	3017 Petrovič
3541 Graham	3541 Graham
Kővágószőlős	Kővágószőlős
Turček (okres Turčianske Teplice)	Turček
Villeneuve-le-Roi	Villeneuve-le-Roi
Quiché	Kiĉeo (departemento)
4742 Caliumi	4742 Caliumi
Chaussin (obec)	Chaussin
3569 Kumon	3569 Kumon
Katedrála Usnutia Presvätej Bohorodičky (Kluž)	Katedralo Ĉieliro de Maria (Kluĵo)
Nemesvid	Nemesvid
Saint-Trojan-les-Bains	Saint-Trojan-les-Bains
Hnojné	Hnojné
Cozes	Cozes
3205 Boksenberg	3205 Boksenberg
Chaumont-Gistoux	Chaumont-Gistoux
Peterd	Peterd
Metamorfóza	Metamorfozo
2543 Machado	2543 Machado
Court-Saint-Étienne	Court-Saint-Etienne
2909 Hoshi-no-ie	2909 Hoshi-no-ie
Patay	Patay
Hélécine	Grez-Doiceau
Krasovlas bezbyľový	Sentiga arĝentokardo
La Hulpe	La Hulpe
NGC 855	NGC 855
Jodoigne	Jodoigne
Wiesen	Wiesen (Burgenland)
Königsdorf (Burgenland)	Königsdorf (Burgenlando)
Trautmannsdorf an der Leitha	Trautmannsdorf an der Leitha
Pöttsching	Pöttsching
Vannoz	Vannoz
Markt Neuhodis	Markt Neuhodis
Mariasdorf	Mariasdorf
Enzersdorf an der Fischa	Enzersdorf an der Fischa
Mühlgraben	Mühlgraben
Olbendorf	Olbendorf
Wundschuh	Wundschuh
NGC 4297	NGC 4297
Gols	Gols
Krensdorf	Krensdorf
Schattendorf	Schattendorf
Hadres	Hadres
Rozsály	Rozsály
Rohrbach bei Mattersburg	Rohrbach bei Mattersburg
Bonneuil-sur-Marne	Bonneuil-sur-Marne
Rytmická gitara	Ritmogitaristo
Mlynský kameň	Muelŝtono
Courcoury	Courcoury
Pointa	Pintumo
NGC 139	NGC 139
Cinq-Mars-la-Pile	Cinq-Mars-la-Pile
Ney (Jura)	Ney (Jura)
NGC 6946	NGC 6946
3055 Annapavlova	3055 Annapavlova
Bzovská Lehôtka	Bzovská Lehôtka
2994 Flynn	2994 Flynn
Oberwart	Oberwart
Gmünd (Dolné Rakúsko)	Gmünd (Malsupra Aŭstrio)
Chropov	Chropov
Stąporków	Stąporków
Bandundu (provincia)	Provinco Bandundu
NGC 7331	NGC 7331
NGC 3115	NGC 3115
Paneurópske dopravné koridory	Paneŭropaj koridoroj
Szergény	Szergény
National Public Radio	Nacia Publika Radio (Usono)
Borsosberény	Borsosberény
Cakóháza	Cakóháza
USS Maine (ACR-1)	Kirasŝipo Maine
Kétpó	Kétpó
2993 Wendy	2993 Wendy
Pillersdorfova ústava	Aprila oktriigita konstitucio
Carnières (Nord)	Carnières (Nord)
NGC 3890	NGC 3890
Pataš	Pataš
4915 Solzhenitsyn	4915 Solzhenitsyn
NGC 3887	NGC 3887
Markt Sankt Martin	Markt Sankt Martin
Neckenmarkt	Neckenmarkt
Unterfrauenhaid	Unterfrauenhaid
NGC 2961	NGC 2961
Mírov	Mírov
Záriečie (okres Púchov)	Záriečie
Tešínske kniežatstvo	Teŝina princlando
Kociha	Kociha
Perióda	Periodo
Třebařov	Třebařov
Csány	Csány
Tarnaméra	Tarnaméra
Attala	Attala
Báhoň	Báhoň
Ladomirová	Ladomirová
Valentine Telegdi	Bálint Telegdi
Medený jazdec	La Bronza Rajdanto
NGC 4394	NGC 4394
Graz-okolie	Distrikto Graz-Umgebung
2310 Olshaniya	2310 Olshaniya
4732 Froeschle	4732 Froeschlé
Mašková (obec)	Mašková
NGC 6186	NGC 6186
Lehnice	Lehnice
Koš (obec na Slovensku)	Koš
Floyon	Floyon
Spoločná zahraničná a bezpečnostná politika	Komuna ekstera kaj sekureca politiko de la Eŭropa Unio
Wejherowo	Wejherowo
Przasnysz	Przasnysz
3864 Soren	3864 Soreno
Tornaszentandrás	Tornaszentandrás
3266 Bernardus	3266 Bernardus
NGC 489	NGC 489
Máj 2005	Majo de 2005
Rohrau (Bruck an der Leitha)	Rohrau (Malsupra Aŭstrio)
Svetové hry	Mondaj ludoj
Jún 2005	Junio de 2005
Ajain	Ajain
Chambon (Charente-Maritime)	Chambon (Charente-Maritime)
August 2005	Aŭgusto de 2005
Býčkovice	Býčkovice
Macocha (priepasť)	Abismo Macoĥa
Louvroil	Louvroil
Březí (okres Strakonice)	Březí (distrikto Strakonice)
Mikušovce (okres Lučenec)	Mikušovce (distrikto Lučenec)
Neustift an der Lafnitz	Neustift an der Lafnitz
Abstrakcia (filozofia)	Abstraktado
Józef Maria Bocheński	Józef Maria Bocheński
Terany (okres Krupina)	Terany
Veľký Krtíš	Veľký Krtíš
NGC 5713	NGC 5713
Saint-Jouan-des-Guérets	Saint-Jouan-des-Guérets
2324 Janice	2324 Janice
NGC 833	NGC 833
NGC 1723	NGC 1723
Nevado de Toluca	Nevado de Toluca
Praděd	Praděd
4997 Ksana	4997 Ksano
NGC 3925	NGC 3925
2347 Vinata	2347 Vinato
Kisvárda	Kisvárda
Machaón	Makaono (mitologio)
Bantigny	Bantigny
Vajdácska	Vajdácska
Nemcovce (okres Prešov)	Nemcovce (distrikto Prešov)
Chocholná-Velčice	Chocholná-Velčice
Cyklometrická funkcia	Inversa trigonometria funkcio
2170 Byelorussia	2170 Belorusio
NGC 1813	NGC 1813
NGC 460	NGC 460
Tepličky	Tepličky
Saint-Arnoult-en-Yvelines (obec)	Saint-Arnoult-en-Yvelines
Kočín-Lančár	Kočín-Lančár
Brienon-sur-Armançon (obec)	Brienon-sur-Armançon
Villers-Guislain	Villers-Guislain
Beine	Beine
De Panne	De Panne
Enrico Letta	Enrico Letta
Kláštor Lilienfeld	Monaĥejo Lilienfeld
Hažín	Hažín
NGC 6480	NGC 6480
4935 Maslachkova	4935 Maslachkova
Henrich VII. (Anglicko)	Henriko la 7-a
Slezské Rudoltice	Slezské Rudoltice
Tvarožná (okres Kežmarok)	Tvarožná (distrikto Kežmarok)
Baracska	Baracska
Národný park Etosha	Nacia parko Etoŝa
Borčany	Borčany
Szemely	Szemely
Blekinge	Blekinge
Pörböly	Pörböly
Epafos (mytológia)	Epafo
Nemčice	Nemčice
NGC 6589	NGC 6589
NGC 5899	NGC 5899
Arlon	Arlon (Belgio)
Tarjánpuszta	Tarjánpuszta
Tomášovce (okres Rimavská Sobota)	Tomášovce (distrikto Rimavská Sobota)
Nová Polianka (okres Svidník)	Nová Polianka
Arló	Arló
2301 Whitford	2301 Whitford
Drew Barrymorová	Drew Barrymore
Diaľnica A2 (Švajčiarsko)	Svisa aŭtovojo A2
Lošonec	Lošonec
Machu Picchu	Maĉupikĉuo
Tótvázsony	Tótvázsony
NGC 3029	NGC 3029
Anunna	Anunakoj
Tárnokréti	Tárnokréti
NGC 5749	NGC 5749
František z Assisi	Sankta Francisko el Asizo
4795 Kihara	4795 Kihara
Suchá Dolina	Suchá Dolina
Irancy	Irancy
Renault Dauphine	Renault Dauphine
Zoznam obcí departementu Guyana	Komunumoj de Franca Gviano
Vítkovce	Vítkovce
NGC 982	NGC 982
3324 Avsyuk	3324 Avsyuk
Holsbeek	Holsbeek
Talianske národné futbalové mužstvo	Itala nacia teamo de futbalo
Raon-l’Étape	Raon-l'Étape
Rys (zviera)	Linko
Dolná Streda	Dolná Streda
10979 Fristephenson	10979 Fristephenson
Ostrov (okres Sobrance)	Ostrov (distrikto Sobrance)
NGC 1535	NGC 1535
Pieniny	Pieniny
Pecorino	Pecorino
2528 Mohler	2528 Mohler
Csorvás	Csorvás
Martin Gardner	Martin Gardner
Hoyvík	Hoyvík
Zlaté	Zlaté
Orávka (Poľsko)	Orawka
2829 Bobhope	2829 Bobhope
Stratená	Stratená
Kométa West	C/1975 V1
