Afrika	Afriko
Longonot	Longonot
Château de Saint-Germain-en-Laye	Kastelo de Saint-Germain-en-Laye
Bojnický zámek	Kastelo Bojnice
Bublifuk	Sapvezikilo
Liptov	Liptov
Kanton Pont-sur-Yonne	Kantono de Pont-sur-Yonne
Giles Gilbert Scott	Giles Gilbert Scott
Impulse! Records	Impulse! Records
Vlastislav (okres Litoměřice)	Vlastislav
Giovanni Battista Aostalli	Giovanni Battista Aostalli
Invalides (stanice metra v Paříži)	Invalides (pariza metrostacio)
Glacière (stanice metra v Paříži)	Glacière (pariza metrostacio)
Kirnbergerovo ladění	Kirnberger-agordo
Netolice	Netolice
Glest	Glest
Kanton Limoges-Beaupuy	Kantono Limoges-Beaupuy
Sonora (řeka)	Sonora (rivero)
Brzda	Bremso
Otmuchovské jezero	Lago de Otmuchów
Saint-Paul (stanice metra v Paříži)	Saint-Paul (pariza metrostacio)
Printemps	Printemps
Grinderman	Grinderman
Prsten čistoty	Pureca ringo
Mohutnost kontinua	Kardinalo de kontinuaĵo
Sassandra	Sasandro (rivero)
Southern Methodist University	Suda Metodista Universitato
Věžový jeřáb	Turgruo
Simca Aronde	Simca Aronde
Kanem	Kanema Imperio
Place d'Italie (stanice metra v Paříži)	Place d'Italie (pariza metrostacio)
Louis Blanc (stanice metra v Paříži)	Louis Blanc (pariza metrostacio)
Katodová trubice	Tubo de Crookes
Loyolská Univerzita (Chicago)	Loyola-Universitato Ĉikago
Cabo Juby	Kabo Jubi
Aliance pro Evropu národů	Alianco por Eŭropo de Nacioj
Parc Montsouris	Parko Montsouris
Bázeň Boží	Timo antaŭ Dio
Filip I.	Filipo (regantoj)
Klášter Las Huelgas	Abatejo Las Huelgas
Medomet	Mielcentrifugilo
Klasická trojkoruna	Triobla Krono
Kachovská přehrada	Kaĥovka (rezervujo)
Hrob neznámého vojína	Tombo de la Nekonata Soldato
Čich	Flaro
Gradovna	Salkolekta muro
Neodruidismus	Druidismo
Kanton Châtillon-sur-Chalaronne	Kantono Châtillon-sur-Chalaronne
Tenuto	Tenuto
Parádní krok	Anserpaŝo
Parti radical valoisien	Radikala Partio (Francio)
Belgicko-lucemburská ekonomická unie	Belga-Luksemburga Ekonomia Unio
Grand Slam	Granda Ŝlemo
Grands Boulevards (stanice metra v Paříži)	Grands Boulevards (pariza metrostacio)
Žernov (mlýnek)	Manmuelejo
Kentucky (řeka)	Kentukio (rivero)
Tamperská univerzita	Universitato de Tampere
Jakovlev Jak-4	Jak-4
Papabile	Papigebla
Papežská rada pro laiky	Papa Konsilio por la Laikoj
Řecká drachma	Draĥmo
Cayleyho tabulka	Kejlia tabelo
Indo-Pacifik	Hind-Pacifiko
Porte de Vanves (stanice metra v Paříži)	Porte de Vanves (pariza metrostacio)
ISO 3166-2:IQ	ISO 3166-2:IQ
ISO 3166-2:SI	ISO 3166-2:SI
Hoblík na sýr	Fromaĝrabotilo
Morris Minor	Morris Minor
Velkokníže	Grandprinco
Důlní dráha	Mineja fervojo
USS New York (LPD-21)	USS New York (LPD-21)
Gruna	Gruna
Panství	Senjorio
Grygov	Grygov
Grymov	Grymov
Černovická univerzita	Ĉernivca Universitato
Horkovzdušný balon	Varmaerbalono
Polská Wikipedie	Pollingva Vikipedio
Nejvyšší rada národní bezpečnosti	Supera konsilio pri nacia sekureco de Irano
Kaněvská přehrada	Kaniv (rezervujo)
Hodinový manžel	Faktoto
Straškov-Vodochody	Straškov-Vodochody
Ruská státní Gubkinova univerzita ropy a plynu	Rusia Ŝtata Universitato de Gaso kaj Nafto Gubkin
Zograskop	Rigardokesto
Okres Starachowice	Distrikto Starachowicki
Guelta	Gelto
Ministerstvo spravedlnosti Spojených států amerických	Usona Ministerio pri Justico
Politická ekologie	Politika ekologio
Tropus (hudba)	Tropo (muziko)
Guš Katif	Guŝ Katif
Lhotka (okres Žďár nad Sázavou)	Lhotka (distrikto Žďár nad Sázavou)
Adygejci	Adigeoj
Orebité	Orebitoj
Kumandynci	Kumandinoj
NGC 67	NGC 67
Říšské rytířstvo	Regna kavaliraro
Kókalos	Kokalo
Ultra-high temperature processing	Ultrapasteŭrizado
HE	He
Série o Nadaci	Serio Foundation
Včelka Mája	La abelo Maja
Lišov	Lišov
Označení původu zboží	Nomo de Regata Origino
Kanton Saillans	Kantono de Saillans
Národní park Malá Fatra	Nacia parko Malgranda Fatro
Tripolis (rozcestník)	Tripolo (apartigilo)
Hailuoto	Hailuoto
Kryoturbace	Frost-formigo
Piccolo trubka	Trumpeteto
Klínovec	Klínovec
Bismarck	Bismarck
Karle	Karle
Darrieova turbína	Ventoturbino de Darrieus
Hermeneutický kruh	Hermeneŭtika cirklo
Adonaj	Adonaj
Pop	POP
Halldór Stefánsson	Halldór Stefánsson
Marian Palla	Marian Palla
Komintern	Komintern
Samosvorný diferenciál	Diferenciala blokilo
Opevněný kostel	Defend-kirko
Halley (polární stanice)	Sciencostacio Halley
Komorní tón	Ĉambrotono
Sociální pedagogika	Socia pedagogio
Ostružiník japonský	Japana vinbero
Kanton Saint-Paul-Trois-Châteaux	Kantono de Saint-Paul-Trois-Châteaux
Salva	Salvo
Španělská vánoční loterie	Kristnaska loterio
Jára Cimrman	Jára Cimerman
Lysá hora (Moravskoslezské Beskydy)	Lysá hora
Hamry (okres Chrudim)	Hamry (distrikto Chrudim)
Riziková společnost	Riska socio
Papežská akademie společenských věd	Papa Akademio de Sociaj Sciencoj
Dny evropského dědictví	Eŭropaj tagoj de kultura heredaĵo
Haná	Hanakio
Těrlicko	Těrlicko
Velké Maroko	Granda Maroko
Wigry	Wigry
Galaktotrofusa	Virgulino mamnutranta
Pelleport (stanice metra v Paříži)	Pelleport (pariza metrostacio)
Saint-Fargeau (stanice metra v Paříži)	Saint-Fargeau (pariza metrostacio)
Hanns Cibulka	Hanns Cibulka
Passy (stanice metra v Paříži)	Passy (pariza metrostacio)
Maison Blanche (stanice metra v Paříži)	Maison Blanche (pariza metrostacio)
Tolbiac (stanice metra v Paříži)	Tolbiac (pariza metrostacio)
Jänisjärvi	Jänisjärvi
Les Halles (stanice metra v Paříži)	Les Halles (pariza metrostacio)
Porte de Vincennes (stanice metra v Paříži)	Porte de Vincennes (pariza metrostacio)
La Chapelle (stanice metra v Paříži)	La Chapelle (pariza metrostacio)
Konfesní právo	Eklezia juro
Zbručský idol	Zbruĉa idolo
Aliance evropských konzervativců a reformistů	Alianco de Eŭropaj Konservativuloj kaj Reformistoj
Miromesnil (stanice metra v Paříži)	Miromesnil (pariza metrostacio)
Raspail (stanice metra v Paříži)	Raspail (pariza metrostacio)
Porte d'Auteuil (stanice metra v Paříži)	Porte d'Auteuil (pariza metrostacio)
Sèvres - Babylone (stanice metra v Paříži)	Sèvres - Babylone (pariza metrostacio)
Radhošť	Radhošť (monto)
Parlament Republiky Černá Hora	Parlamento de Montenegro
Geocentrická dráha	Ĉirkaŭtera orbito
Pivovar U Fleků	Bierfarejo U Fleků
Seznam starostů Paříže	Listo de urbestroj de Parizo
Hantec	Hanteco
Násyp	Holmo
Har Choma	Har Ĥoma
Protokol	Protokolo
Harmanecká jeskyně	Harmanecká jaskyňa
Biologická membrána	Biologia membrano
Hartmanice (okres Svitavy)	Hartmanice (distrikto Svitavy)
Fulár	Fulardo
Seznam premiérů Francie	Ĉefministro (Francio)
Karoserie	Karoserio
Chocholka	Kresto (plumoj)
Hauerland	Hauerlando
Vlhovec východní	Orienta sturnelo
Břehule africká	Zona bordhirundo
Temnurus	Rakedvosta arbopigo
Platysmurus	Nigra pigo
Kanton Beaulieu-sur-Dordogne	Kantono Beaulieu-sur-Dordogne
Stranka mladih - Zeleni Evrope	Junulara Partio de Slovenio
Haus zum Breiten Herd	Domo sur larĝa grundo
Haus zum Roten Ochsen	Artohalo de Erfurto
Kanton Limoges-Le Palais	Kantono Limoges-Le Palais
Drozd plavý	Grizbrusta turdo
Vlaštovka pestrá	Klifhirundo
Hayek	Hayek
Hazmburk	Hazmburk
Haňovice	Haňovice
Hejnice (okres Ústí nad Orlicí)	Hejnice (distrikto Ústí nad Orlicí)
Křivoklát (městys)	Křivoklát
Horní Lhota (okres Ostrava-město)	Horní Lhota (distrikto Ostrava-urbo)
Nová Ves (okres Plzeň-jih)	Nová Ves (distrikto Plzeň-sudo)
Svojšice (okres Pardubice)	Svojšice (distrikto Pardubice)
Václav	Venceslao
Heliodor Píka	Heliodor Píka
Říman (Erfurt)	Romiano (Erfurt)
Helvíkovice	Helvíkovice
Puebla de Alcocer	Puebla de Alcocer
Fuente del Arco	Fuente del Arco
Entrín Bajo	Entrín Bajo
La Zarza (Badajoz)	La Zarza
Benquerencia de la Serena	Benquerencia de la Serena
Kanton Argentat	Kantono Argentat
Zorka Janů	Zorka Janů
Závitová tyč	Ŝtudo
National Defense Authorization Act	National Defense Authorization Act
Táliga	Táliga
Bolaños de Calatrava	Bolaños de Calatrava
Torre de Miguel Sesmero	Torre de Miguel Sesmero
Torremejía	Torremejía
Torremayor	Torremayor
Fregenal de la Sierra	Fregenal de la Sierra
Valdecaballeros	Valdecaballeros
Jedle Mariesova	Maries-abio
Nosorožec tuponosý severní	Norda larĝbuŝa rinocero
Malpartida de la Serena	Malpartida de la Serena
Magacela	Magacela
Orellana de la Sierra	Orellana de la Sierra
Soul-jazz	Soŭlĵazo
Caesarea (Izrael)	Cezareo
Nogales (Badajoz)	Nogales (Hispanio)
Polyglota	Plurlingva Biblio
Heřmanův Městec	Heřmanův Městec
Heřmaň (okres Písek)	Heřmaň (distrikto Písek)
Unger	Unger
Bitva u Sudoměře	Batalo ĉe Sudoměř
Jedle himálajská	Sensacia abio
Atalaya (Badajoz)	Atalaya
Oliva	Olivo
Částice	Partiklo
Hlinná	Hlinná
Hlinka (okres Bruntál)	Hlinka
Hněvotín	Hněvotín
Liturgická slavnost	Solenaĵo (eklezio)
Hokej	Hokeo
Hodonín (okres Chrudim)	Hodonín (distrikto Chrudim)
Hodslavice	Hodslavice
Holice	Holice
Holčovice	Holčovice
LGBT práva v Polsku	Samseksemo en Pollando
Honorář	Honorario
Puškinskaja (stanice metra v Moskvě)	Puŝkinskaja (stacio de Moskva metroo)
VDNCh (stanice metra v Moskvě)	VDNĤ (stacio de Moskva metroo)
Hora Svatého Šebestiána	Hora Svatého Šebestiána
Horní Benešov	Horní Benešov
Horní Město	Horní Město
Horní Řepčice	Horní Řepčice
Santa Marta (Badajoz)	Santa Marta de los Barros
Tamurejo	Tamurejo
Passacaglia a fuga c moll, BWV 582	Pasakaljo c-minora (Bach)
Horváth	Horváth
Office of War Information	United States Office of War Information
Rena (Badajoz)	Rena
Patero církevních přikázání	La kvin preceptoj de la Eklezio
Kanton Beaurepaire-en-Bresse	Kantono de Beaurepaire-en-Bresse
Vrbice (okres Litoměřice)	Vrbice (distrikto Litoměřice)
Trojzubec (rod)	Dantonio
Amboró	Nacia Parko Amboró
Hoštka	Hoštka
Jezernice	Jezernice
Klokočí (okres Přerov)	Klokočí (distrikto Přerov)
Hradec nad Svitavou	Hradec nad Svitavou
Hrdlička	Hrdlička
Miletín	Miletín
Jevíčko	Jevíčko
Staňkov (okres Domažlice)	Staňkov (distrikto Domažlice)
Hrušovany nad Jevišovkou	Hrušovany nad Jevišovkou
Počátky	Počátky
Seninka	Seninka
Hrčava	Hrčava
Hubert Gordon Schauer	Hubert Gordon Schauer
Lerma (řeka)	Lermao
Milagros	Milagros (Burgoso)
5-nadstěn	Kvinĉelo
Mazlavá sněť pšeničná	Tilletia caries
Noctilien	Noctilien
Platidlo	Varmono
Jakov Fedotovič Pavlov	Jakov Fedotoviĉ Pavlov
Landek	Landek
Malíč	Malíč
Buda-Kašaljovský rajón	Buda-Kaŝaljova distrikto
Husinec (okres Prachatice)	Husinec
Capilla (Badajoz)	Capilla
Huygens	Huygens
Horská republika	Nord-Kaŭkaza Montara Respubliko
Werckmeisterovo ladění	Werckmeister-agordoj
Kovář	Forĝisto
Hybridní vzducholoď	Hibrida aerŝipo
Smírčí kříž	Penta kruco
Panenská blána	Himeno
Kanton Nantiat	Kantono de Nantiat
Světový obchod	Mondbutiko
Ala	ALA
Optimistická jeskyně	Optimisma kaverno
Správní soudnictví	Administracia juĝistaro en Germanio
Mirovice	Mirovice
Pohořelice (okres Brno-venkov)	Pohořelice
Manětín	Manětín
Orlík nad Vltavou	Orlík nad Vltavou
Vítkov	Vítkov
Leskovec	Leskovec
Mirotice	Mirotice
Lužice (okres Olomouc)	Lužice (distrikto Olomouc)
Stráž nad Nežárkou	Stráž nad Nežárkou
Jiříkov	Jiříkov
Válečka prapořitá	Brachypodium pinnatum
Rover P5	Rover P5
Dogana	Dogana
Tarhúna	Tarhuna
Třapatka (Echinacea)	Ekinaceo
Saint-Mandé	Saint-Mandé (apartigilo)
Sociální ekonomie	Sociekonomiko
Alléktó	Alekto
Vegetační stupňovitost	Altecozono (ekologio)
Zákonné platidlo	Leĝa valuto
Pouť	Pilgrimado
Parthská říše	Partoj
Arménská čtvrť (Jeruzalém)	Armena kvartalo en Jerusalemo
Kostelec nad Orlicí	Kostelec nad Orlicí
Deinó	Deino
Llera (Badajoz)	Llera
Worcester	Worcester
Kanton Lons-le-Saunier-Nord	Kantono de Lons-le-Saunier-Nord
Pan Tau	Pan Tau
Kanton Coulanges-sur-Yonne	Kantono de Coulanges-sur-Yonne
Ariquemes	Ariquemes
Milani	Milani
Freya	Freja
Henrietta Lacksová	Henrietta Lacks
Kokolitky	Kokolito
Myrhovník	Komiforo
Basmati	Basmatio
Kyperská strana zelených	Ekologia kaj Media Movado
Derby Central Library	Centra librejo de Derby
Joseph Pickford	Joseph Pickford
Ro (jazyk)	Ro (planlingvo)
Allentonský hroch	Hipopotamo de Allenton
Metrum	Piedo (poetiko)
Poklad na Stříbrném jezeře	Der Schatz im Silbersee
Disjunkce	Logika aŭo
Filosof předvádí tellurium	Filozofo preleganta pri sunsistema modelo
Lourmel (stanice metra v Paříži)	Lourmel (pariza metrostacio)
Alchymista objevující fosfor	Alĥemiisto malkovranta fosforon
Zákrov	Braktearo
Hřensko	Hřensko
Alma-Atinskaja (stanice metra v Moskvě)	Alma-Atinskaja (stacio de Moskva metroo)
Paradiski	Paradiski
INDECT	INDECT
Hrad Tirol	Kastelo Tirolo
Kritika a obhajoba esperanta	Kritiko pri Esperanto
IAN	IAN
Ostrovy Cíes	Insuloj Cies
Illinois Jacquet	Illinois Jacquet
Zelená politika	Verda politiko
Konkovo (stanice metra v Moskvě)	Konjkovo (stacio de Moskva metroo)
Vodní nádrž Starina	Akva rezervujo Starina
Petrovice (okres Hradec Králové)	Petrovice (distrikto Hradec Králové)
Kanton Solesmes	Kantono de Solesmes
Kanton Vézelay	Kantono de Vézelay
Inhibice (rozcestník)	Inhibanto
Inkardinace	Endiocezigo
Luká	Luká
Porte de Charenton (stanice metra v Paříži)	Porte de Charenton (pariza metrostacio)
Plynový vařič	Gasfornelo
Internet Architecture Board	IAB
Interpolace (text)	Interpolado (filologio)
Vražkov	Vražkov
Kamýk (okres Litoměřice)	Kamýk (distrikto Litoměřice)
Javorník (okres Hodonín)	Javorník (distrikto Hodonín)
Partei der deutschsprachigen Belgier	ProDG
Kanton Auxerre-Nord	Kantono Auxerre-Nord
Karel Hlaváček	Karel Hlaváček
Tabernákulum	Tabernaklo
Námořní vlajková abeceda	Internacia signala kodaro
Kostomlaty pod Řípem	Kostomlaty pod Řípem
Miroslav Florian	Miroslav Florian
Jan Šlechta ze Všehrd	Jan Šlechta ze Všehrd
Porte de Bagnolet (stanice metra v Paříži)	Porte de Bagnolet (pariza metrostacio)
Kanton Gentioux-Pigerolles	Kantono de Gentioux-Pigerolles
Ífitos	Ifito
Irazú	Irazú
Olympic (rozcestník)	Olympic
Olympiades (stanice metra v Paříži)	Olympiades (pariza metrostacio)
Opařany	Opařany
Itys	Itio
Ivan Blatný	Ivan Blatný
Ivanov	Ivanov
Volžská přehrada	Ivanjkovskoje-rezervujo
Kanton Tulle-Campagne-Sud	Kantono Tulle-Campagne-Sud
Búrské války	Brita-bura milito
Jablonka	Jablonka (distrikto Myjava)
Jablonné nad Orlicí	Jablonné nad Orlicí
Jakartovice	Jakartovice
Rašeliniště	Torfejo
Jan Jakubec	Jan Jakubec
Janko Alexy	Janko Alexy
Janowice Wielkie	Janowice Wielkie
Leden 2007	Januaro de 2007
Stará Ves (okres Bruntál)	Stará Ves (distrikto Bruntál)
Javorník (okres Benešov)	Javorník (distrikto Benešov)
Československo-polské pohraniční spory	Ĉeĥoslovakaj-polaj limregionaj disputoj
Pernety (stanice metra v Paříži)	Pernety (pariza metrostacio)
Městské muzeum a galerie (Svitavy)	Urba Muzeo kaj Galerio (Svitavy)
Jedlová (okres Svitavy)	Jedlová
Jenakijeve	Jenakijeve
Jenišovice (okres Chrudim)	Jenišovice (distrikto Chrudim)
Josef Barák	Josef Barák
Jenčice	Jenčice
Jetřichovice	Jetřichovice
Kanton Bugeat	Kantono Bugeat
Jeziorak	Jeziorak
Jimmie Lunceford	Jimmie Lunceford
Jindřich Fügner	Jindřich Fügner
Jindřichov (okres Bruntál)	Jindřichov (distrikto Bruntál)
Kanton Limoges-Isle	Kantono Limoges-Isle
Joe Wilder	Joe Wilder
Johann Alexander Thiele	Johann Alexander Thiele
Kostel svatého Tomáše	Kirko Sankta Tomaso
Kanton Bellegarde-en-Marche	Kantono de Bellegarde-en-Marche
Lenkoranská nížina	Lenkoran-Malaltebenaĵo
Sudice (okres Opava)	Sudice (distrikto Opava)
Afélium	Afelio
Velká pardubická	Velká pardubická
Karlova Koruna	Karlova Koruna
Jon Hendricks	Jon Hendricks
Josef Boleslav Pecka	Josef Boleslav Pecka
Josef Seger	Josef Seger
Josef Václav Sládek	Josef Václav Sládek
Josefov (okres Hodonín)	Josefov (distrikto Hodonín)
Ernest Denis	Ernest Denis
Kategorie:Úmrtí 2012	Kategorio:Mortintoj en 2012
Kostel svatého Josefa	Kirko Sankta Jozefo
Častolovice (zámek)	Častolovice (kastelo)
Rudoltice	Rudoltice
Anona ostnitá	Pikilanono
Maršrutka	Marŝrutko
Britské noviny	Listo de taggazetoj de Britujo
Jílové (okres Děčín)	Jílové
Józef Kremer	Józef Kremer
KTM-5	KTM-5
Panevėžys	Panevėžys
Kabalistické centrum	Kabala Centro
Rokytnice v Orlických horách	Rokytnice v Orlických horách
Kanton Limoges-Émailleurs	Kantono Limoges-Émailleurs
Kanton Auxerre-Sud	Kantono Auxerre-Sud
C. k.	I.r.
Kamenický Šenov	Kamenický Šenov
Kameničky	Kameničky
Kanton Ahun	Kantono de Ahun
Kanton Aixe-sur-Vienne	Kantono Aixe-sur-Vienne
Kanton Ancy-le-Franc	Kantono de Ancy-le-Franc
Kanton Arbois	Kantono de Arbois
Kanton Arinthod	Kantono de Arinthod
Kanton Auxerre-Est	Kantono Auxerre-Est
Kanton Auxerre-Nord-Ouest	Kantono Auxerre-Nord-Ouest
Tyszki-Nadbory	Tyszki-Nadbory
Kanton Ayen	Kantono Ayen
Anglický krátkorohý skot	Shorthorn
Kanton Bellac	Kantono de Bellac
Kanton Bessines-sur-Gartempe	Kantono de Bessines-sur-Gartempe
Kanton Bléneau	Kantono de Bléneau
Kanton Bonnat	Kantono de Bonnat
Kanton Bort-les-Orgues	Kantono Bort-les-Orgues
Kanton Bourdeaux	Kantono de Bourdeaux
Kanton Bourg-de-Péage	Kantono de Bourg-de-Péage
Kanton Bourg-lès-Valence	Kantono de Bourg-lès-Valence
Kanton Brive-la-Gaillarde-Centre	Kantono Brive-la-Gaillarde-Centre
Kanton Brive-la-Gaillarde-Nord-Est	Kantono Brive-la-Gaillarde-Nord-Est
Kanton Brive-la-Gaillarde-Nord-Ouest	Kantono Brive-la-Gaillarde-Nord-Ouest
Kanton Brive-la-Gaillarde-Sud-Est	Kantono Brive-la-Gaillarde-Sud-Est
Kanton Brive-la-Gaillarde-Sud-Ouest	Kantono Brive-la-Gaillarde-Sud-Ouest
Kanton Buis-les-Baronnies	Kantono de Buis-les-Baronnies
Kanton Bénévent-l'Abbaye	Kantono de Bénévent-l'Abbaye
Kanton Carnières	Kantono de Carnières
Kanton Chabeuil	Kantono de Chabeuil
Kanton Chablis	Kantono de Chablis
Kanton Chagny	Kantono de Chagny
Kanton Chambon-sur-Voueize	Kantono de Chambon-sur-Voueize
Kanton Champagnole	Kantono Champagnole
Kanton Chaumergy	Kantono Chaumergy
Kanton Châlus	Kantono Châlus
Kanton Châtelus-Malvaleix	Kantono de Châtelus-Malvaleix
Kanton Chénérailles	Kantono de Chénérailles
Kanton Chéroy	Kantono de Chéroy
Kanton Clairvaux-les-Lacs	Kantono de Clairvaux-les-Lacs
Kanton Conliège	Kantono de Conliège
Kanton Corrèze	Kantono Corrèze
Kanton Couches	Kantono Couches
Kanton Coulanges-la-Vineuse	Kantono de Coulanges-la-Vineuse
Kanton Crest-Nord	Kantono Crest-Nord
Kanton Crest-Sud	Kantono Crest-Sud
Kanton Dampierre	Kantono Dampierre
Kanton Die	Kantono de Die
Kanton Dole-Sud-Ouest	Kantono Dole-Sud-Ouest
Kanton Donzenac	Kantono Donzenac
Kanton Eygurande	Kantono Eygurande
Kanton Felletin	Kantono de Felletin
Hauenštejn	Horní hrad
Kanton Guéret-Sud-Est	Kantono Guéret-Sud-Est
Kanton Guéret-Sud-Ouest	Kantono Guéret-Sud-Ouest
Lakeba	Lakeba
Kanton Jarnages	Kantono de Jarnages
Kanton Joigny	Kantono Joigny
Kanton La Souterraine	Kantono de La Souterraine
Kanton Laurière	Kantono Laurière
Kanton Le Dorat	Kantono de Le Dorat
Kanton Le Grand-Bourg	Kantono Le Grand-Bourg
Kanton Les Planches-en-Montagne	Kantono de Les Planches-en-Montagne
Liberté (stanice metra v Paříži)	Liberté (pariza metrostacio)
Kanton Ligny-le-Châtel	Kantono de Ligny-le-Châtel
Kanton Limoges-Carnot	Kantono Limoges-Carnot
Kanton Limoges-Corgnac	Kantono Limoges-Corgnac
Kanton Limoges-Grand-Treuil	Kantono Limoges-Grand-Treuil
Kanton Limoges-La Bastide	Kantono Limoges-La Bastide
Kanton Limoges-Landouge	Kantono Limoges-Landouge
Kanton Limoges-Panazol	Kantono Limoges-Panazol
Kanton Limoges-Puy-las-Rodas	Kantono Limoges-Puy-las-Rodas
Kanton Lons-le-Saunier-Sud	Kantono de Lons-le-Saunier-Sud
Kanton Loriol-sur-Drôme	Kantono de Loriol-sur-Drôme
Kanton Luc-en-Diois	Kantono de Luc-en-Diois
Kanton Lubersac	Kantono Lubersac
Kanton L'Isle-sur-Serein	Kantono L'Isle-sur-Serein
Kanton Malemort-sur-Corrèze	Kantono Malemort-sur-Corrèze
Kanton Marcoing	Kantono de Marcoing
Kanton Marsanne	Kantono de Marsanne
Kanton Maubeuge-Nord	Kantono Maubeuge-Nord
Kanton Mercœur	Kantono Mercœur
Kanton Meyssac	Kantono Meyssac
Kanton Migennes	Kantono Migennes
Kanton Montmirey-le-Château	Kantono de Montmirey-le-Château
Kanton Montélimar-1	Kantono Montélimar-1
Kanton Montélimar-2	Kantono Montélimar-2
Kanton Neuvic (Corrèze)	Kantono Neuvic (Corrèze)
Kanton Noyers	Kantono de Noyers
Kanton Nyons	Kantono de Nyons
Kanton Oradour-sur-Vayres	Kantono de Oradour-sur-Vayres
Kanton Orgelet	Kantono de Orgelet
Kostel svatého Václava na Zderaze	Preĝejo Sankta Venceslao Na Zderaze
Kanton Pierrelatte	Kantono de Pierrelatte
Kanton Poligny	Kantono Poligny
Kanton Portes-lès-Valence	Kantono de Portes-lès-Valence
Kanton Quarré-les-Tombes	Kantono Quarré-les-Tombes
Kanton Rochefort-sur-Nenon	Kantono de Rochefort-sur-Nenon
Kanton Romans-sur-Isère-1	Kantono Romans-sur-Isère-1
Kanton Saint-Arnoult-en-Yvelines	Kantono de Saint-Arnoult-en-Yvelines
Kanton Saint-Donat-sur-l'Herbasse	Kantono de Saint-Donat-sur-l'Herbasse
Kanton Saint-Florentin	Kantono de Saint-Florentin
Kanton Saint-Germain-les-Belles	Kantono Saint-Germain-les-Belles
Katatymně imaginativní psychoterapie	Katatimi-imaga psikoterapio
Kanton Saint-Jean-en-Royans	Kantono de Saint-Jean-en-Royans
Kanton Saint-Junien-Est	Kantono Saint-Junien-Est
Kanton Saint-Laurent-sur-Gorre	Kantono de Saint-Laurent-sur-Gorre
Kanton Saint-Sauveur-en-Puisaye	Kantono Saint-Sauveur-en-Puisaye
Kanton Saint-Sulpice-les-Feuilles	Kantono de Saint-Sulpice-les-Feuilles
Kanton Saint-Sulpice-les-Champs	Kantono de Saint-Sulpice-les-Champs
Kanton Saint-Vaury	Kantono de Saint-Vaury
Kanton Salins-les-Bains	Kantono de Salins-les-Bains
Slavonice	Slavonice
Kanton Sens-Ouest	Kantono Sens-Ouest
Kanton Sens-Sud-Est	Kantono Sens-Sud-Est
Kanton Sens-Nord-Est	Kantono Sens-Nord-Est
Kanton Sergines	Kantono de Sergines
Kanton Solre-le-Château	Kantono de Solre-le-Château
Kanton Sornac	Kantono Sornac
Kanton Thiaucourt-Regniéville	Kantono Thiaucourt-Regniéville
Kanton Tonnerre	Kantono de Tonnerre
Kanton Toucy	Kantono Toucy
Kanton Treignac	Kantono Treignac
Kanton Valence-2	Kantono Valence-2
Kanton Valence-3	Kantono Valence-3
Kanton Verdun-sur-le-Doubs	Kantono de Verdun-sur-le-Doubs
Kanton Vermenton	Kantono de Vermenton
Kanton Vigeois	Kantono Vigeois
Kanton Villeneuve-l'Archevêque	Kantono de Villeneuve-l'Archevêque
Kanton Égletons	Kantono Égletons
Kanton Évaux-les-Bains	Kantono de Évaux-les-Bains
Aleksandrovskij sad (stanice metra v Moskvě)	Aleksandrovskij Sad (stacio de Moskva metroo)
Kapok	Kapoko
Šablona:Dts	Ŝablono:Dts
Karavastská laguna	Laguno de Karavasta
Karel Pelant	Karel Pelant
Western swing	Sudokcidenta svingo
Mnetěš	Mnetěš
Malakoff - Rue Étienne Dolet (stanice metra v Paříži)	Malakoff - Rue Étienne-Dolet (pariza metrostacio)
Mezinárodní právo soukromé	Privata internacia juro
Karlín	Karlín (Prago)
Karlštejn (okres Beroun)	Karlštejn (distrikto Beroun)
Treťjakovskaja (stanice metra v Moskvě)	Tretjakovskaja (stacio de Moskva metroo)
Kašmírská koza	Kaŝmirkapro
Katalánská kuchyně	Kataluna kuirarto
Petrocaribe	Petrocaribe
Katawa Shoujo	Katawa Shoujo
Katecheta	Katekisto
Geraldo Mattos	Geraldo Mattos
Kacrin	Kacrin
Keblice	Keblice
Státní poznávací značky ve Francii	Aŭtokodoj en Francio
Státní poznávací značky v Litvě	Aŭtokodoj en Litovio
Tramvajová doprava v Ostravě	Tramtransporto en Ostrava
Kostel Zvěstování Panny Marie Na slupi	Preĝejo Sankta Maria Na Slupi
Kladno (okres Chrudim)	Kladno (distrikto Chrudim)
Kladruby (okres Tachov)	Kladruby
Klapzubova jedenáctka (kniha)	La dekunuo de Klapzuba
Klapý	Klapý
Třídní boj	Klasbatalo
Šplh na laně	Grimpado sur ŝnurego
Staré Hamry	Staré Hamry
Vysoká (okres Svitavy)	Vysoká (distrikto Svitavy)
Starověký Řím	Romio
Jitrocelovité	Plantagacoj
Hokej na kolečkových bruslích	Radhokeo
Kategorie:Úmrtí 1072	Kategorio:Mortintoj en 1072
Důchodce	Emerito
Brazilské námořnictvo	Brazila Mararmeo
Ergonomie	Ergonomio
Privilegium fori	Privilegium fori
Moskovskije novosti	Moskvaj Novaĵoj
Zákaz	Malpermeso
Staniol	Stanfolio
Sylvesterův zákon setrvačnosti	Leĝo de inercio de Sylvester
Seznam botanických zahrad v Česku	Listo de botanikaj ĝardenoj
Surmové	Surmaoj
Paj-Choj	Paj-Ĉoj-Montaro
Reina (Badajoz)	Reina
